f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,MOFname,0
127.1077,247.2338,505.729,770.277,1303,3160,3778,2256,17,34,62,98,96,266,386,302,7.8841,19.6334,33.2454,37.747,3.6481,38.6584,44.694,34.4946,784,1316,840,1176,1,6,10,6,36,96,108,84,1.4641,5.324,6.413,5.445,0,-8.78,-4.3,-6.6,0,121,250,126,0,0,0,0,0,20,42,22,0,2.86,6.8,2.76,108.0101,195.803,300.94,325.0934,536,962,1438,1298,13,26,38,42,64,150,186,160,6.4949,13.799,19.3358,19.2278,10.9696,11.016,25.0128,31.3176,59,60,135,128,1,1.333333333,2.666666667,3.666666667,2,6,10,9,0.542766667,0.759733333,1.489866667,1.667166667,36.98,95.67333333,149.4366667,165.1435313,0,0.92,0.92,2.306666667,0,2,2,10.66666667,0,0,0,0,0,-2,-2.666666667,-1.333333333,0,-0.04,-0.04,0.453333333,0,-6.6,-6.6,-4.142813333,10.9696,13.24533333,26.47653333,19.59386667,59,62.33333333,142.3333333,85.66666667,1,1.666666667,2.666666667,2.333333333,3.666666667,9,10,8,0.542766667,0.852233333,1.475,1.119633333,36.98,106.7908713,127.7466667,119.9167657,0,1.2,0.46,1.88,0,4,1,7,0,0,0,0,0,-0.666666667,0,-1.666666667,0,0.086666667,-0.02,0.193333333,0,-5.635703333,-3.3,-6.771406667,qmof-6480f30,
97.1871,170.1184,238.4712,389.9712,1410,2380,3900,2100,13,24,36,48,60,144,180,144,8.6485,17.04,27.466,27.54,2.7225,20.064,35.277,61.446,900,840,1500,2100,1,4,8,14,16,48,88,136,1.7161,3.93,8.0172,11.8686,0,-5.56,-8.18,-14.14,0,92,190,350,0,0,0,0,0,4,10,22,0,2.24,4.36,9.28,82.7748,173.8292,269.0044,229.357,297,650,796,454,13,26,42,38,68,158,182,128,4.8805,11.5354,15.4354,11.3478,9.2416,16.2488,28.3024,14.44,49,87.5,122.5,49,1,2,3.5,2,4,11,15,10,0.5625,1.1475,1.69875,0.855,54.76,152.81,199.112614,116.972614,0,0.735,1.33,1.33,0,1.5,7,7,0,0,0,0,0,-1.5,-0.5,-1,0,-0.03,0.36,0.36,0,-5.85,-1.00711,-1.00711,9.2416,16.9936,24.7456,27.816,49,91,133,63,1,2,3,4,4,10,18,14,0.5625,1.14,1.7175,1.41,54.76,138.38,222,183.677842,0,0.49,0.98,3.01,0,1,2,19,0,0,0,0,0,-1,-3,1,0,-0.02,-0.04,1.12,0,-3.9,-7.8,4.77867,qmof-64812b7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qmof-64828d7,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qmof-648c41f,0
934.2444,1964.9904,4480.2936,5625.624,25054,41616,50964,63912,118,288,552,744,840,2256,3648,4488,79.2964,212.5968,364.5912,461.8704,2.71356,24.43392,29.6184,50.54112,2042.2,1712.4,1554,2709.6,1,4.8,7.2,12,24,57.6,100.8,122.4,2.326,5.46432,7.61664,11.12688,0,-8.664,-6.012,-12.828,0,181.2,250.8,451.2,0,0,0,0,0,12,12,33.6,0,3.912,5.688,11.016,101.946,172.074,279.2674,275.6388,453,744,988,768,13,24,38,36,62,136,136,112,5.6133,11.4576,15.171,13.3524,11.1856,10.455,26.0182,29.6528,60.25,57,112,110,1,1.25,3,3.25,1.75,6.25,8.75,5,0.5403,0.710325,1.3875,1.363275,34.7575,86.7275,141.147614,104.4665245,0,0.9125,1.7525,1.76,0,2,8,10.25,0,0,0,0,0,-2.5,-1.75,0.25,0,-0.04,0.34,0.545,0,-6.45,-3.55711,1.714335,11.8336,8.772,20.6056,25.5936,64,48,112,72,1,1,2,3,1,3,5,4,0.5329,0.5621,1.095,1.0877,28.09,59.89,87.98,86.995366,0,0.89,0.89,2.88,0,2,2,15,0,0,0,0,0,-2,-3,-1,0,-0.04,-0.04,0.7,0,-6,-6,-0.51422,qmof-648d493,
170.617,313.248,672.9868,916.608,2698,5784,7408,8352,20,44,76,112,120,308,428,512,13.5636,32.8444,52.3932,69.5088,2.7225,27.72,25.245,55.209,900,1170,1080,2100,1,5,6,12,25,55,90,130,1.7161,4.8077,6.0522,10.8468,0,-8.55,-5.4,-13.66,0,111,144,290,0,0,0,0,0,14,12,34,0,2.88,3.24,7.44,240.9706667,516.171,808.5769333,1002.745,984.6666667,2184,3117.333333,3348,38,80.66666667,126.6666667,164.6666667,207.3333333,518.6666667,749.3333333,870,16.26993333,39.4086,58.28893333,68.08553333,10.9696,11.016,23.36373333,15.81466667,59,60,107.3333333,66.66666667,1,1.333333333,2.666666667,2,2,6,7.666666667,6,0.542766667,0.759733333,1.3,0.9396,36.98,95.67333333,136.635076,109.9984093,0,0.92,1.48,1.613333333,0,2,6,6.333333333,0,0,0,0,0,-2,-1,-1.333333333,0,-0.04,0.213333333,0.206666667,0,-6.6,-4.671406667,-5.371406667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,qmof-648f65b,
126.07245,241.917,415.828,540.4,1296,2662,3345,2330,18,36,61,76,97,244,340,292,9.96075,23.0408,35.1421,35.2792,3.00625,25.688,38.2675,26.144,733,931,914,466,1,5,9,6,26,68,84,40,1.91825,5.1975,7.3785,4.1274,0,-6.75,-5.5,-4.18,0,98,215,148,0,0,0,0,0,12,24,20,0,3.18,7.12,5.32,45.789,75.4545,99.3617,70.8576,196.5,312,272,165,6.5,11,15,11,26,52,38,13,2.86585,5.1975,5.3963,3.3751,9.2416,7.752,13.20373333,12.7072,49,42,51.33333333,49,1,1,1.666666667,1.666666667,1,2.666666667,3.333333333,2.333333333,0.5625,0.5775,0.7525,0.7575,54.76,83.62,86.615076,96.235076,0,0.49,0.723333333,0.886666667,0,1,4.333333333,4.666666667,0,0,0,0,0,-1.666666667,-1.666666667,-0.666666667,0,-0.02,0.246666667,0.24,0,-3.9,0.628593333,-0.671406667,6.161066667,9.044,10.78186667,1.292,32.66666667,49,57.16666667,7,0.666666667,1.166666667,1.166666667,0.166666667,2.166666667,4.333333333,2.333333333,0.333333333,0.375,0.67375,0.65625,0.09625,36.50666667,97.55666667,63.88666667,13.93666667,0,0.571666667,0,0.081666667,0,1.166666667,0,0.166666667,0,0,0,0,0,-0.166666667,0.833333333,-0.166666667,0,-0.023333333,0,-0.003333333,0,-4.55,0,-0.65,qmof-64900af,
104.7114,164.5696,239.8576,284.0064,1182,2272,2092,2112,14,28,36,40,64,140,156,160,12.614,23.8272,26.9492,24.7616,0.6724,8.4624,7.79,9.8236,361,456,266,532,1,3,4,4,9,21,24,30,3.8416,4.2924,4.4688,5.88,0,-7.86,-6.22,-8.7,0,33,62,48,0,0,0,0,0,2,4,2,0,3.69,5.56,4.84,199.7744,403.461,628.0204,772.447,842,1728,2464,2506,30,62,96,124,158,390,544,580,12.987,30.3534,44.112,49.9868,11.8336,4.386,10.3028,8.772,64,24,56,48,1,0.5,1,1,0.5,1.5,2,3,0.5329,0.28105,0.5475,0.5621,28.09,29.945,43.99,59.89,0,0.445,0.445,0.89,0,1,1,2,0,0,0,0,0,-1,-1,-2,0,-0.02,-0.02,-0.04,0,-3,-3,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,qmof-6492d35,
190.1791,368.56,777.21,1032.32,1516,3664,4584,3944,29,56,106,148,162,416,604,744,10.6613,27.2192,44.0162,59.4484,2.7225,34.056,39.765,63.327,900,1440,1200,1200,1,6,10,16,36,96,156,120,1.7161,5.7378,7.991,9.7464,0,-10.74,-7.6,-11.98,0,132,260,440,0,0,0,0,0,20,34,76,0,3.48,7,13.52,162.716,255.408,409.9444,538.3246,868,1392,2224,2892,16,32,48,58,80,192,256,250,8.8912,18.3568,27.2336,32.4314,11.8336,8.772,22.00453333,5.848,64,48,53.33333333,32,1,1,2.666666667,0.666666667,1,3.666666667,3.333333333,2,0.5329,0.5621,0.9052,0.374733333,28.09,59.89,77.10203267,39.92666667,0,0.89,2.776666667,0.593333333,0,2,14.66666667,1.333333333,0,0,0,0,0,-2.666666667,-0.666666667,-1.333333333,0,-0.04,0.706666667,-0.026666667,0,-6,-0.41422,-4,4.834933333,3.23,6.800177778,12.23542222,25.11111111,17.33333333,36.44444444,64.66666667,0.333333333,0.333333333,0.666666667,1.111111111,0.333333333,1,1.777777778,2.888888889,0.171233333,0.183944444,0.364644444,0.6014,6.229466667,16.046,28.55866667,44.59191111,0,0.416666667,0.734444444,1.151111111,0,0.888888889,1.555555556,2.444444444,0,0,0,0,0,-0.666666667,-1.111111111,-1.777777778,0,-0.017777778,-0.031111111,-0.048888889,0,-2.346666667,-4.026666667,-6.373333333,qmof-64935e1,
82.4219,141.04,207.2332,286.896,1232,2176,1732,768,11,20,28,36,48,112,126,88,5.5811,12.0596,14.8548,13.2276,2.7225,22.704,22.935,19.767,900,960,480,840,1,4,6,4,16,40,40,36,1.7161,3.8252,3.9562,3.93,0,-7.16,-4,-5.38,0,88,164,92,0,0,0,0,0,6,14,7,0,2.32,4.84,2.24,198.603,399.534,656.6924,822.9684,834,1704,2546,2706,29,60,98,124,158,392,540,580,12.3341,29.0444,43.5178,50.1556,11.8336,8.772,20.6056,22.8588,64,48,112,108,1,1,2,2.5,1,3,4.5,6.5,0.5329,0.5621,1.095,1.24465,28.09,59.89,87.98,115.8238415,0,0.89,0.89,1.955,0,2,2,6.5,0,0,0,0,0,-2,-2.5,-4,0,-0.04,-0.04,0.12,0,-6,-6,-8.603555,11.8336,11.696,27.95573333,41.5896,64,64,141.3333333,160,1,1.333333333,3,4.666666667,2,6.666666667,12.33333333,13,0.5329,0.749466667,1.5695,2.009933333,28.09,79.85333333,146.4692277,175.6820327,0,1.186666667,2.193333333,3.963333333,0,2.666666667,6.333333333,17.33333333,0,0,0,0,0,-2.333333333,-3,-1,0,-0.053333333,0.04,0.653333333,0,-8,-11.73570333,-8.41422,qmof-6494c32,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qmof-6494cc5,0
170.617,313.248,672.9868,916.608,2698,5784,7408,8352,20,44,76,112,120,308,428,512,13.5636,32.8444,52.3932,69.5088,2.7225,27.72,25.245,59.301,900,1170,1080,2520,1,5,6,12,25,55,90,140,1.7161,4.8077,6.0522,11.79,0,-8.55,-5.4,-16.14,0,111,144,276,0,0,0,0,0,14,12,32,0,2.88,3.24,6.72,315.75,659.4736667,1033.4892,1244.9406,1214,2538.666667,3680,4704,47.33333333,96.66666667,156,188.6666667,252.6666667,609.3333333,834.6666667,1075.333333,18.48206667,44.23953333,64.78626667,80.85166667,10.9696,11.016,25.8768,22.7864,59,60,140,104,1,1.333333333,2.666666667,2.666666667,2,6,9,8.666666667,0.542766667,0.759733333,1.48,1.3046,36.98,95.67333333,140.5466667,136.145076,0,0.92,0.653333333,1.346666667,0,2,1.333333333,5.666666667,0,0,0,0,0,-2,-1.666666667,-1.333333333,0,-0.04,-0.026666667,0.22,0,-6.6,-5.2,-3.971406667,6.737066667,13.49422222,19.89395556,22.13368889,36,52.88888889,68.88888889,119.5555556,0.666666667,1.777777778,2.666666667,2.555555556,4.888888889,12.44444444,14.44444444,20,0.368422222,0.8216,1.131533333,1.449077778,30.58,107.7695358,143.120152,173.0488889,0,1.282222222,1.896666667,1.093333333,0,5.555555556,9.666666667,2.333333333,0,0,0,0,0,0.444444444,2.333333333,-0.444444444,0,0.222222222,0.473333333,-0.046666667,0,-3.338073333,-1.842813333,-8.1,qmof-649b3f2,
115.8532,203.0976,605.0528,389.1328,2212,5760,8672,7040,14,40,66,56,140,464,580,336,14.6058,42.34,60.429,47.1288,1,20.64,9.76,30.84,400,960,1600,1440,1,6,5,10,36,96,132,168,2.9241,7.4898,10.1745,12.7566,0,-14.64,-4.76,-20.84,0,72,20,128,0,0,0,0,0,20,8,32,0,5.88,2.6,9.64,147.0719,282.3916,528.7906,658.096,647,1432,1498,1132,24,46,86,114,132,332,410,384,8.1963,20.1518,29.455,30.7328,11.8336,7.5336,32.4392,31.476,64,120,176,72,1,1,3,4,1,4,7,7,0.5329,0.7738,1.6279,1.3724,28.09,132.5,116.07,131.553049,0,1.25,0.89,4.61,0,-7,2,23,0,0,0,0,0,-3,-4,-3,0,-0.33,-0.04,1.04,0,-19.7,-6,-3.62133,8.31485,21.64345,26.23885,19.56425,144.5,289,155.5,92,1,3,3.5,3,10,21,20,18,0.82825,2.09075,1.81035,1.35145,326.545,418.1938415,368.301625,307.760433,0,-0.81,0.25,1.495,0,15,26.5,26.5,0,0,0,0,0,3.5,4.5,3,0,0.655,1.16,1.175,0,26.946445,34.589335,25.13578,qmof-649c1c3,
159.2102,303.5456,880.2258,922.4704,1124,3296,5914,5024,18,44,92,116,140,412,650,556,11.1496,32.1492,57.5994,60.4148,2.5921,33.2304,26.0981,38.5756,169,624,507,728,1,6,7,8,36,84,120,120,1.5876,5.5188,6.4008,7.56,0,-10.98,-4.94,-11.08,0,30,52,48,0,0,0,0,0,22,22,28,0,3.18,3.74,4.08,178.7098,339.9789,519.7916,637.3041,847,1596,2402,2706,23,47,72,91,119,291,416,487,10.9359,24.2671,35.996,43.3047,11.8336,4.386,10.3028,8.772,64,24,56,48,1,0.5,1,1,0.5,1.5,2,3,0.5329,0.28105,0.5475,0.5621,28.09,29.945,43.99,59.89,0,0.445,0.445,0.89,0,1,1,2,0,0,0,0,0,-1,-1,-2,0,-0.02,-0.02,-0.04,0,-3,-3,-6,5.0528,9.413866667,8.602266667,13.27773333,27,36.16666667,46.66666667,62.08333333,0.5,1.166666667,1,1.666666667,3.166666667,5.5,6.666666667,11,0.276316667,0.51375,0.5675,0.853616667,22.935,57.62297367,70.41,107.4858713,0,0.583333333,0.475,0.944166667,0,3.333333333,1,3.416666667,0,0,0,0,0,1,-0.333333333,0,0,0.183333333,-0.02,0.098333333,0,0.146445,-3.6,-3.960703333,qmof-649e944,
224.335,494.5704,923.1044,1145.6068,7240,9720,16976,17716,28,68,116,148,184,488,784,880,20.7136,50.5288,86.6716,102.0176,3.66745,22.2708,25.58425,53.65,1525,999,2308,2144,1,3.5,5.5,10,12.5,32.5,65.5,78.5,1.7714,3.444,6.4326,8.6995,0,-4.945,-2.88,-8.895,0,101.5,130.5,316,0,0,0,0,0,3.5,2,12.5,0,2.105,2.595,6.8,208.9212,407.745,656.5694,727.027,861,1692,2300,2446,30,60,96,104,156,362,442,460,12.4102,28.3052,39.7264,42.7004,10.9696,11.016,25.48173333,33.73973333,59,60,113.8333333,139.3333333,1,1.333333333,3,3.833333333,2,6.666666667,10,9.5,0.542766667,0.759733333,1.4448,1.75365,36.98,95.67333333,155.8855117,164.960221,0,0.92,1.768333333,2.276666667,0,2,7.333333333,10.66666667,0,0,0,0,0,-2.333333333,-2.166666667,-1.666666667,0,-0.04,0.27,0.453333333,0,-6.6,-5.189258333,-3.542813333,11.8336,17.544,40.248,36.9456,64,96,120,168,1,2,5,4,4,14,18,16,0.5329,1.1242,1.9345,1.9272,28.09,119.78,191.443049,171.757683,0,1.78,5.5,3.02,0,4,25,11,0,0,0,0,0,-3,1,0,0,-0.08,1,0.28,0,-12,-9.62133,-11.20711,qmof-64a2be7,
84.6998,145.8336,209.3492,299.472,1171,2148,2762,1632,11,20,28,36,48,112,126,88,7.3358,14.3276,20.5848,20.482,3.5344,24.3648,28.764,62.7168,729,810,972,2106,1,4,6,12,16,40,72,136,1.5876,3.7296,5.8212,11.4912,0,-5.44,-4.02,-10.8,0,78,126,246,0,0,0,0,0,6,6,14,0,2.08,2.94,6,188.01415,403.308,670.8359,800.5,724,1620,2387,2425,29.5,62,104,127,166,416,591,649,11.83775,29.0906,44.0724,49.1031,10.5376,12.138,26.5516,33.776,56.5,66,143.5,125,1,1.5,3,4.5,2.5,7.5,15,17,0.5477,0.85855,1.695,1.98335,41.425,113.565,196.8,252.025228,0,0.935,1.18,3.305,0,2,2.5,15.5,0,0,0,0,0,-2,-3.5,-2,0,-0.04,-0.05,0.69,0,-6.9,-8.85,-6.06422,10.5376,16.014,37.1156,40.464,56.5,87,171.5,132,1,2,4.5,5.5,5,16.5,29,27,0.5477,1.1473,2.26125,2.26085,41.425,155.375,271.962614,285.377842,0,1.18,2.265,4.145,0,2.5,9,21.5,0,0,0,0,0,-1.5,0.5,3.5,0,-0.05,0.32,1.07,0,-8.85,-7.90711,-3.17133,qmof-64aa197,
68.0744,109.136,180.0756,190.944,1661,3120,3164,1968,9,16,24,24,40,88,80,40,7.3612,14.2248,19.8976,16.8168,3.61,23.56,19.38,37.544,841,1392,696,1682,1,4,4,8,16,32,48,72,1.9044,4.8024,4.2504,8.0868,0,-4.8,-2.6,-4.56,0,68,92,174,0,0,0,0,0,8,4,14,0,2.04,2.44,5.18,226.281,502.248,789.3608,920.168,1274,2448,3464,3570,38,80,128,154,208,508,692,740,16.0684,38.9928,57.1708,61.7262,9.2416,15.504,30.0352,28.88,49,84,203,98,1,2,4,4,4,12,18,18,0.5625,1.155,2.1975,1.71,54.76,167.24,344.152614,233.945228,0,0.98,2.28,2.66,0,2,-1,14,0,0,0,0,0,-2,-1,-1,0,-0.04,0.07,0.72,0,-7.8,-16.90711,-2.01422,6.6564,13.158,32.3532,31.992,256,192,336,400,1,2,5,5,4,14,20,26,1.0404,1.5708,3.0906,3.519,376.36,438.44,756.875868,964.317934,0,0.06,0.36,0.5,0,20,59,55,0,0,0,0,0,-3,0,-3,0,0.5,2.07,1.65,0,16.2,57.98578,47.29289,qmof-64aeaba,
155.2398,294.7378,512.9978,657.9937,1938,3568,5438,5250,22,44,72,93,116,284,390,475,12.8359,28.175,43.513,52.5791,3.61,24.624,27.702,71.934,841,870,1566,2088,1,4,6,14,16,40,80,112,1.9044,4.0848,7.176,12.4476,0,-5.36,-3.18,-11.26,0,86,120,334,0,0,0,0,0,6,4,28,0,2.56,3.08,10.3,102.9067333,200.8750667,328.1217333,332.4224667,541.3333333,1186.666667,1381.333333,1266.666667,15.33333333,30.66666667,48,51.33333333,78.66666667,184,234.6666667,243.3333333,6.5484,15.40573333,21.1396,21.26593333,10.1056,12.8472,30.0664,23.44906667,54,96,124,76.66666667,1,1.666666667,3.666666667,3,3,9.333333333,12.66666667,7.666666667,0.552633333,1.027933333,1.682633333,1.209766667,45.87,155.66,194.6534853,128.8660463,0,1.07,2.07,2.126666667,0,-1,10,11.66666667,0,0,0,0,0,-2.333333333,-1,0,0,-0.136666667,0.466666667,0.6,0,-11.76666667,-3.342813333,0.121483333,3.162588889,5.646722222,8.985044444,7.136388889,39.22222222,77.55555556,60.77777778,53.88888889,0.333333333,0.777777778,1,1,2.333333333,4.666666667,4.888888889,7,0.243266667,0.550588889,0.586711111,0.595477778,75.68666667,107.654187,101.0908611,135.9583814,0,-0.041111111,0.116666667,0.412222222,0,2.555555556,4,6.222222222,0,0,0,0,0,0.555555556,0.333333333,-0.111111111,0,0.108888889,0.132222222,0.195555556,0,3.79921,3.988098889,4.265086667,qmof-64af24e,
146.9498,255.456,424.9888,559.488,2570,4632,5440,4728,18,36,52,68,88,208,252,252,12.4978,26.7708,37.642,41.5612,2.7225,22.044,21.0375,45.3255,900,930,900,1680,1,4,5,10,16,36,60,88,1.7161,3.8514,5.0435,8.8818,0,-6.76,-4.5,-10.97,0,89,120,244,0,0,0,0,0,7,5,18,0,2.3,2.7,6.32,233.3635,484.704,763.8104,945.194,1000,2124,3092,3308,35,74,116,150,190,474,684,764,15.4651,36.7906,54.6468,63.7578,11.1856,10.455,22.6742,18.972,60.25,57,108.5,103.5,1,1.25,2.5,2.25,1.75,5.25,7,9,0.5403,0.710325,1.24875,1.276275,34.7575,86.7275,124.471307,152.55,0,0.9125,1.3325,1.7025,0,2,5,3.75,0,0,0,0,0,-2,-1.5,-3.75,0,-0.04,0.15,-0.075,0,-6.45,-5.003555,-11.925,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,qmof-64b5161,
166.7524,375.5314,870.8554,706.6258,3107,9826,12904,7234,23,56,112,94,186,540,802,582,14.2261,42.368,73.8002,57.9332,3.5344,35.1936,25.474,26.7336,729,2214,1458,891,1,6,5,5,36,84,102,90,1.5876,6.8796,5.3928,4.7754,0,-7.44,-4.15,-4.82,0,80,81,102,0,0,0,0,0,22,13,15,0,2.1,2.02,2.51,85.5139,182.2866,277.8426,229.065,310,690,876,570,13,26,42,34,68,154,184,156,4.8501,11.4446,15.353,12.5102,9.2416,17.7384,21.6144,21.66,49,94.5,115.5,73.5,1,2,2.5,3,4,9,15,15,0.5625,1.1325,1.42125,1.2825,54.76,123.95,165.76,175.458921,0,0.245,0.49,1.995,0,0.5,1,10.5,0,0,0,0,0,-0.5,-2.5,-1.5,0,-0.01,-0.02,0.54,0,-1.95,-3.9,-1.510665,9.2416,21.6144,35.5224,23.94,49,115.5,147,42,1,2.5,4.5,3.5,6.5,18.5,25.5,11.5,0.5625,1.42125,2.12625,1.12125,54.76,165.76,257.598921,141.867842,0,0.49,1.995,2.765,0,1,10.5,18.5,0,0,0,0,0,-0.5,2,3.5,0,-0.02,0.54,1.13,0,-3.9,-1.510665,6.72867,qmof-64b57c5,
361.0673,697.23,2409.687,4205.0712,11294,22032,24228,23712,47,108,276,540,384,1260,2370,2868,23.1725,75.0048,162.8496,226.0404,1.21,34.056,38.61,31.119,4900,5040,3150,4620,1,9,15,9,81,216,270,189,2.89,11.169,13.515,11.373,0,-21.06,-18.6,-18.39,0,558,1005,564,0,0,0,0,0,57,105,60,0,8.73,17.55,8.61,90.5091,131.274,224.3586,259.5136,492,720,1224,1408,9,16,24,24,40,88,80,40,4.9761,9.1168,13.3768,13.0232,11.8336,2.924,8.330533333,13.2956,64,16,45.33333333,72,1,0.333333333,0.833333333,1.166666667,0.333333333,1.166666667,2,1.5,0.5329,0.187366667,0.458683333,0.626583333,28.09,19.96333333,39.30833333,38.07166667,0,0.296666667,0.445,0.148333333,0,0.666666667,1,0.333333333,0,0,0,0,0,-0.833333333,-1.166666667,-0.333333333,0,-0.013333333,-0.02,-0.006666667,0,-2,-3,-1,3.944533333,2.924,6.868533333,10.81306667,21.33333333,16,37.33333333,58.66666667,0.333333333,0.333333333,0.666666667,1,0.333333333,1,1.666666667,1.666666667,0.177633333,0.187366667,0.365,0.542633333,9.363333333,19.96333333,29.32666667,38.69,0,0.296666667,0.296666667,0.296666667,0,0.666666667,0.666666667,0.666666667,0,0,0,0,0,-0.666666667,-1,-0.666666667,0,-0.013333333,-0.013333333,-0.013333333,0,-2,-2,-2,qmof-64b7989,
