f-Z-0-all,f-T-1-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-2-all,mc-T-2-all,mc-S-0-all,mc-S-2-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-2-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-Z-3,f-lig-S-0,lc-chi-0-all,lc-chi-1-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-2-all,lc-T-3-all,lc-S-0-all,lc-S-3-all,lc-alpha-1-all,lc-alpha-3-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-1-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-T-0-all,func-T-3-all,func-S-0-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,ASA_A^2,Density,Largest_free_sphere,NASA_A^2,Unitcell_volume,outputs.pbe.bandgap,MOFname
1259.0,240.0,3.5344,38.0512,36.6412,35.2312,729.0,1269.0,783.0,1188.0,8.0,96.0,1.5876,5.7204,-8.96,-4.45,-5.58,115.0,187.0,145.0,32.0,5.54,3.47,1637.333333,8.303666667,11.4016,9.163866667,61.5,49.66666667,102.0,101.6666667,2.0,7.0,0.537833333,1.4019,56.955,154.73266,0.66,1.201666667,2.753333333,1.5,-2.0,-3.0,-4.0,-0.053333333,0.293333333,-4.35,-8.3,-9.80711,10.9696,59.0,78.66666667,107.3333333,82.66666667,3.666666667,9.0,0.542766667,1.3,1.126966667,36.98,108.7466667,136.635076,129.9617427,0.786666667,1.48,1.91,1.666666667,6.0,7.0,-0.666666667,0.0,-1.333333333,-0.033333333,0.213333333,0.193333333,-5.9,-4.671406667,-7.371406667,0.0,1.89139,0.76942,0.0,614.864,0.556822,qmof-7c2ca98
2451.0,48.0,3.7249,11.7344,19.686,36.67,2209.0,658.0,1128.0,1316.0,4.0,24.0,1.6384,3.9424,-2.22,-2.48,-3.56,80.0,164.0,348.0,-4.0,2.04,5.68,2896.0,14.2674,9.2416,15.504,49.0,84.0,98.0,154.0,4.0,14.0,0.5625,1.6725,167.24,166.056,0.98,2.66,-0.45,2.0,-2.0,0.0,-1.0,0.72,0.02,-7.8,-2.01422,-0.24,12.3052,64.66666667,64.33333333,131.3333333,138.6666667,3.666666667,18.66666667,0.533166667,1.494333333,2.1222,32.2792,100.9148713,157.9046667,216.8348959,1.38,1.74,5.256666667,4.333333333,3.666666667,24.0,-0.666666667,-2.666666667,0.0,0.08,-0.073333333,1.02,-6.155703333,-10.94,-6.20133,0.0,1.97541,1.05911,0.0,800.499,2.92983,qmof-ebaf62f
16104.0,1560.0,4.24336,35.29184,24.24664,94.19536,1394.8,1511.2,5985.2,3792.8,5.2,129.6,1.9044,8.54496,-6.444,-1.236,-16.524,152.6,36.4,419.8,0.8,0.984,9.582,1144.0,8.8943,9.2416,16.2488,49.0,87.5,126.0,52.5,4.0,11.0,0.5625,0.99375,152.81,133.648921,0.735,1.75,1.75,1.5,-2.0,-0.5,-0.5,0.55,0.55,-5.85,0.439335,0.439335,9.2416,49.0,133.0,154.0,63.0,9.0,21.0,0.5625,2.55,1.41,54.76,222.0,322.057842,183.677842,0.98,3.5,3.01,2.0,20.0,19.0,0.0,6.0,5.0,-0.04,1.1,1.12,-7.8,0.87867,4.77867,0.0,2.97082,0.89268,1.97537,841.891,1.221289,qmof-f312b31
4677.0,506.0,1.3689,33.0408,40.74525,31.35015,3844.0,4061.0,3503.0,3844.0,14.0,237.0,2.9584,14.3276,-18.295,-18.445,-16.85,461.5,811.5,465.0,91.5,15.75,8.295,616.0,4.5016,11.2576,6.213022222,60.66666667,33.55555556,62.22222222,56.0,1.222222222,2.0,0.539477778,0.5475,47.38722222,39.22,0.356111111,0.356111111,0.044444444,0.777777778,-0.777777778,-0.777777778,-0.111111111,-0.015555556,-0.002222222,-2.533333333,-2.533333333,-0.233333333,4.6208,24.5,48.61111111,48.22222222,24.88888889,2.0,2.888888889,0.28125,0.60125,0.3175,27.38,56.36333333,72.23222222,41.52222222,0.027222222,0.245,0.173333333,0.055555556,0.5,0.333333333,-0.055555556,-0.5,-0.333333333,-0.001111111,-0.01,-0.006666667,-0.216666667,-1.95,-1.5,43.0093,2.1973,2.82382,0.0,1125.95,3.688384,qmof-096c27f
3326.0,574.0,2.8561,27.04,34.476,68.4112,2304.0,1776.0,2304.0,3360.0,8.0,120.0,2.1904,9.1168,-7.55,-6.88,-13.44,203.0,336.0,698.0,16.0,5.68,13.84,1927.0,10.40855,10.2784,12.8112,55.0,69.6,103.6,72.0,3.2,8.4,0.55066,1.12918,124.3,138.1071368,0.944,1.952,2.014,2.0,-2.0,-0.8,-1.0,0.416,0.412,-7.08,-3.608532,-3.668532,6.58176,35.4,36.0,64.4,49.6,1.2,4.4,0.32566,0.78,0.67618,22.188,57.404,81.9810456,77.9770456,0.552,0.888,1.146,1.2,3.6,4.2,-1.2,-0.8,-1.4,-0.024,0.128,0.116,-3.96,-2.802844,-4.422844,0.0,1.33058,2.3809,123.061,3609.78,2.887968,qmof-9ed8501
2843.0,112.0,3.1684,23.0688,27.234,48.5584,2401.0,1470.0,1764.0,3136.0,6.0,72.0,2.0164,6.5604,-5.84,-4.62,-9.48,166.0,258.0,426.0,6.0,3.9,6.58,9256.0,38.258,10.5376,12.138,56.5,66.0,140.0,139.0,3.0,17.0,0.5477,1.9946,113.565,260.482614,0.935,1.425,2.71,2.0,-2.0,-3.0,-3.0,-0.06,0.3,-6.9,-10.8,-10.90711,11.8336,64.0,48.0,112.0,96.0,1.0,6.0,0.5329,1.095,1.1242,28.09,59.89,87.98,119.78,0.89,0.89,1.78,2.0,2.0,4.0,-2.0,-2.0,-4.0,-0.04,-0.04,-0.08,-6.0,-6.0,-12.0,450.268,1.19319,4.42142,0.0,2823.37,1.44818,qmof-cbf6511
1371.0,240.0,3.5344,37.2992,38.352,54.896,729.0,1242.0,1296.0,1404.0,8.0,144.0,1.5876,7.7616,-8.56,-5.36,-6.64,116.0,168.0,272.0,24.0,3.92,7.48,2294.0,11.27253333,10.9696,11.016,59.0,60.0,96.66666667,144.0,2.666666667,9.666666667,0.542766667,1.759633333,95.67333333,176.6143037,0.92,2.073333333,2.62,2.0,-2.0,-2.666666667,-3.333333333,0.186666667,0.3,-6.6,-8.671406667,-9.10711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1054,1.4809,46.4235,1024.18,0.214375,qmof-f40f3e7
48064.0,2424.0,3.096175,18.9666,20.24265,36.69385,2713.0,1665.5,3630.5,2851.0,5.5,78.0,1.9344,6.5876,-7.1225,-4.69,-10.7,182.75,232.0,353.5,12.5,3.495,5.185,1648.0,7.6511,11.4016,9.894,61.5,54.0,118.6666667,134.6666667,2.333333333,7.666666667,0.537833333,1.570883333,77.78166667,145.200099,0.905,1.216666667,1.665,2.0,-2.0,-2.666666667,-1.833333333,-0.053333333,0.203333333,-6.3,-8.6,-5.421406667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49166,0.84391,0.0,1637.37,2.449436,qmof-9437b91
21476.0,2712.0,2.8561,31.8396,54.73065,72.94885,2304.0,2088.0,8592.0,5856.0,12.5,243.0,2.1904,15.7916,-8.7,-11.26,-17.815,244.5,421.0,598.0,34.5,7.83,10.515,1836.0,11.6913,9.2416,17.65564444,49.0,94.11111111,118.2222222,53.66666667,2.555555556,9.111111111,0.5625,0.8775,125.5533333,104.6451267,0.272222222,0.49,1.151111111,0.555555556,-0.555555556,-1.555555556,-0.333333333,-0.02,0.413333333,-2.166666667,-3.9,1.480988889,9.2416,49.0,103.25,122.5,110.25,5.25,15.5,0.5625,1.845,1.411875,54.76,152.07,230.218921,154.316307,0.49,1.995,0.665,1.0,10.5,3.5,-1.0,2.0,0.75,-0.02,0.54,0.18,-3.9,-1.510665,-0.503555,0.0,2.80527,1.10459,0.0,1188.69,3.332493,qmof-1eebe6e
5660.0,896.0,2.7225,33.396,32.505,46.794,900.0,1410.0,1140.0,1740.0,8.0,120.0,1.7161,7.0216,-10.34,-6.5,-11.86,133.0,202.0,242.0,28.0,5.12,6.36,770.6666667,5.5058,10.5376,12.138,56.5,66.0,105.0,60.0,3.0,7.5,0.5477,1.1174,113.565,128.995297,0.935,1.775,2.77,2.0,-2.0,-1.5,-0.5,0.34,0.71,-6.9,-4.00711,-1.26422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.772,1.65293,2.99489,0.0,2118.06,2.700727,qmof-b82bfcb
9228.0,1280.0,1.3689,38.2707,28.2204,65.2041,3844.0,4712.0,7192.0,7564.0,10.0,370.0,2.9584,14.878,-21.01,-12.42,-32.33,544.0,504.0,1118.0,63.0,8.55,20.04,2748.0,12.05105,10.58530476,12.15014286,57.04761905,66.28571429,114.1904762,119.4285714,2.571428571,12.85714286,0.547071429,1.598133333,108.4261905,205.0217646,0.661428571,1.210952381,1.828571429,1.428571429,-1.428571429,-1.80952381,-2.666666667,0.066666667,0.118095238,-4.8,-6.230602857,-8.651004762,5.280914286,28.0,50.0,100.0,122.0,3.714285714,22.0,0.321428571,1.311428571,1.729285714,31.29142857,105.0950326,174.64,248.443604,0.8,0.84,1.64,2.857142857,1.714285714,4.571428571,0.0,-0.857142857,-1.142857143,0.085714286,-0.034285714,0.051428571,-3.630602857,-6.685714286,-10.31631714,0.0,1.58478,1.65012,158.967,2740.26,2.195695,qmof-db90df3
16904.0,2056.0,1.2769,34.5328,30.1145,29.9563,3481.0,4189.0,2714.0,3658.0,11.0,225.0,3.0976,12.0912,-20.39,-14.22,-16.34,460.0,603.0,469.0,74.0,12.49,9.07,1976.0,8.7769,11.71017143,3.244571429,63.28571429,17.71428571,40.0,42.28571429,0.761904762,2.380952381,0.534309524,0.476633333,25.0752381,44.91453467,0.300952381,0.347619048,0.442380952,0.666666667,-0.666666667,-0.761904762,-0.714285714,-0.015238095,0.02,-2.085714286,-2.457142857,-2.195915238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36595,0.86488,15.5824,1080.97,3.017918,qmof-4bdff9f
5724.0,944.0,2.7225,27.72,25.245,50.96025,900.0,1170.0,1080.0,1980.0,6.0,90.0,1.7161,6.0522,-8.55,-5.4,-12.735,111.0,144.0,264.0,12.0,3.24,6.69,1440.0,7.2551,11.36704,9.98376,61.3,54.48,106.18,117.34,2.36,8.3,0.538228,1.372998,79.213,143.0712705,0.9062,1.2956,1.5158,2.0,-2.0,-2.0,-3.24,0.1008,0.008,-6.324,-5.5667018,-8.9532798,6.58176,35.4,44.4,65.8,41.6,2.2,2.0,0.32566,0.936,0.44384,22.188,74.128,89.7296596,39.644,0.65,1.452,0.516,1.4,9.0,1.2,-1.2,2.4,-1.2,-0.028,0.52,-0.024,-4.74,2.070046,-3.24,291.914,1.48786,3.78585,0.0,2384.27,2.572195,qmof-b9f5dc2
3228.0,128.0,2.8561,20.5504,25.857,40.8304,2304.0,1344.0,1728.0,2880.0,6.0,64.0,2.1904,6.8376,-5.4,-5.16,-7.26,164.0,252.0,420.0,8.0,4.26,8.2,2036.0,11.1594,9.2416,11.628,49.0,63.0,105.0,28.0,2.5,5.0,0.5625,0.56625,125.43,75.162614,0.735,1.56,1.085,1.5,-1.5,0.0,0.5,0.225,0.37,-5.85,-7.00711,0.94289,7.949,152.5,93.5,130.6666667,72.33333333,3.333333333,12.66666667,0.80145,1.335,1.055,215.56,189.168769,191.9066667,150.4842047,0.481666667,0.26,1.096666667,6.666666667,5.5,3.666666667,-0.5,-0.666666667,-0.666666667,0.175,0.115,0.093333333,1.932148333,2.1,-5.535703333,0.0,1.59043,2.78167,135.983,1886.94,1.991038,qmof-2600104
3704.0,234.0,3.7249,16.598,24.6075,63.8637,2209.0,1880.0,1410.0,1692.0,5.0,57.0,1.6384,4.928,-2.81,-3.1,-6.07,101.0,205.0,622.0,-4.0,2.55,11.18,840.0,6.6881,8.382133333,11.696,192.0,144.0,154.6666667,149.3333333,4.666666667,10.0,0.871233333,1.5597,312.2566667,295.9085787,0.336666667,1.583333333,0.463333333,14.0,-3.333333333,1.0,-1.0,2.32,1.033333333,8.8,53.04296667,24.29718667,5.113183333,26.29166667,17.75,63.16666667,103.25,0.333333333,2.333333333,0.169233333,0.5062375,0.732533333,5.250133333,14.82183333,28.86408333,31.43366667,0.454166667,0.6925,0.499166667,0.958333333,1.458333333,1.041666667,-0.958333333,-1.416666667,-0.916666667,-0.019166667,-0.029166667,-0.020833333,-2.455,-3.715,-2.585,0.0,2.08987,0.9896,0.0,726.516,3.560624,qmof-3b5b6a1
2698.0,348.0,2.7225,27.72,25.245,61.083,900.0,1170.0,1080.0,2580.0,6.0,90.0,1.7161,6.0522,-8.55,-5.4,-17.22,111.0,144.0,274.0,12.0,3.24,6.76,2476.333333,8.260733333,11.1856,10.455,60.25,57.0,136.5,115.75,2.5,6.5,0.5403,1.250025,86.7275,117.363,0.9125,0.4425,0.865,2.0,-2.0,-1.5,-2.5,-0.02,-0.04,-6.45,-4.62,-7.17,14.6227,75.5,62.66666667,108.9166667,201.5833333,1.666666667,10.5,0.513766667,1.09525,1.846541667,19.7357,51.73816667,88.3465,136.7998667,1.113333333,2.2525,3.156666667,2.333333333,4.75,6.666666667,-1.5,-3.083333333,-4.416666667,-0.046666667,-0.095,-0.133333333,-5.995,-12.015,-17.12,473.339,1.08146,7.61432,0.0,2386.15,1.733464,qmof-581d608
1492.0,293.0,2.7225,21.384,25.245,43.857,900.0,900.0,1080.0,1620.0,6.0,72.0,1.7161,6.0522,-6.36,-5.4,-10.08,90.0,144.0,246.0,6.0,3.24,6.28,1534.0,8.242466667,10.9696,11.016,59.0,60.0,119.0,124.6666667,2.666666667,12.66666667,0.542766667,1.606966667,95.67333333,192.8442047,0.92,1.363333333,1.956666667,2.0,-2.0,-2.0,-3.666666667,0.08,0.053333333,-6.6,-6.935703333,-10.93570333,7.889066667,42.66666667,32.0,74.66666667,64.0,0.666666667,4.0,0.355266667,0.73,0.749466667,18.72666667,39.92666667,58.65333333,79.85333333,0.593333333,0.593333333,1.186666667,1.333333333,1.333333333,2.666666667,-1.333333333,-1.333333333,-2.666666667,-0.026666667,-0.026666667,-0.053333333,-4.0,-4.0,-8.0,0.0,1.57742,0.9251,0.0,871.101,2.721877,qmof-5da988a
2878.0,248.0,2.8561,33.5296,40.729,52.3562,2304.0,2208.0,1920.0,2688.0,10.0,132.0,2.1904,9.028,-9.7,-7.2,-10.7,242.0,440.0,520.0,38.0,8.7,10.2,2272.0,9.8125,10.5376,12.138,56.5,66.0,105.0,76.0,3.0,8.0,0.5477,1.12835,113.565,135.052614,0.935,1.775,1.975,2.0,-2.0,-1.0,-1.5,0.34,0.33,-6.9,-4.00711,-5.05711,11.8732,62.16666667,71.5,100.1666667,163.5,2.5,14.33333333,0.5381,1.263216667,1.9071,36.7242,93.259,143.134307,208.9941737,0.87,2.011666667,2.881666667,1.833333333,6.333333333,8.166666667,-1.5,-2.166666667,-3.666666667,-0.036666667,0.123333333,0.086666667,-5.47,-8.493555,-13.963555,0.0,1.8441,1.07835,0.0,535.556,1.958269,qmof-7e1197e
5588.0,1056.0,3.61,32.68,24.225,50.635,841.0,1160.0,870.0,1682.0,5.0,75.0,1.9044,5.313,-7.7,-3.25,-9.55,105.0,115.0,203.0,10.0,3.05,6.07,512.0,4.1841,11.8336,8.772,64.0,48.0,88.0,80.0,2.0,6.5,0.5329,1.11325,59.89,113.722683,0.89,1.265,2.575,2.0,-2.0,-2.5,-4.0,0.15,0.3,-6.0,-3.653555,-8.20711,4.6208,24.5,63.0,52.5,0.0,4.5,0.0,0.28125,1.245,0.0,27.38,125.43,136.344149,0.0,0.735,2.74,0.0,1.5,20.5,0.0,-1.0,8.0,0.0,-0.03,1.34,0.0,-5.85,11.175115,0.0,0.0,1.88681,0.98007,0.0,840.249,0.852883,qmof-0156bfa
1342.0,112.0,2.7225,21.384,25.245,51.117,900.0,900.0,1080.0,1680.0,6.0,72.0,1.7161,6.0522,-6.36,-5.4,-11.18,90.0,144.0,304.0,6.0,3.24,8.16,2406.0,12.09685,10.9696,11.016,59.0,60.0,107.3333333,96.66666667,2.666666667,8.666666667,0.542766667,1.221966667,95.67333333,137.097538,0.92,1.48,1.63,2.0,-2.0,-1.333333333,-3.0,0.213333333,0.066666667,-6.6,-4.671406667,-8.335703333,11.4016,61.5,55.16666667,122.3333333,120.8333333,2.333333333,12.16666667,0.537833333,1.294933333,1.550533333,32.535,83.34043567,123.5183333,175.8338185,1.045,0.986666667,2.363333333,3.0,2.166666667,7.333333333,-1.333333333,-1.666666667,-2.833333333,0.023333333,-0.043333333,0.103333333,-5.817851667,-6.95,-11.853555,280.208,1.23185,3.96807,0.0,3029.6,2.709478,qmof-dba8b3a
10704.0,1664.0,2.7225,20.064,35.277,59.5485,900.0,840.0,1500.0,2520.0,8.0,88.0,1.7161,8.0172,-5.56,-8.18,-14.64,92.0,190.0,306.0,10.0,4.36,7.14,1240.0,8.6205,9.2416,16.2488,49.0,87.5,157.5,74.375,3.5,15.5,0.5625,1.725,152.81,223.3138793,0.735,0.98,3.80625,1.5,-1.5,-3.5,2.25,-0.04,1.45,-5.85,-7.8,6.82244875,9.2416,49.0,91.0,133.0,89.25,4.0,17.0,0.5625,1.7175,1.635,54.76,138.38,222.0,221.3783815,0.49,0.98,2.7475,1.0,2.0,15.25,-1.0,-3.0,-0.5,-0.02,-0.04,0.82,-3.9,-7.8,-0.3159975,0.0,1.57283,1.24388,0.0,2218.06,4.799833,qmof-a433d62
8886.0,1172.0,3.7249,21.5195,28.3324,57.9579,2209.0,4324.0,3619.0,3384.0,6.0,76.0,1.6384,6.5664,-3.43,-3.1,-6.87,96.0,205.0,492.0,5.0,2.55,6.65,1288.0,8.1492,6.277933333,16.337,166.3333333,208.0,392.6666667,438.6666667,5.333333333,51.33333333,0.936566667,5.2111,620.7466667,1630.819409,-0.393333333,-0.553333333,-0.756666667,18.66666667,-0.666666667,0.0,8.333333333,1.4,4.166666667,24.8,54.12859333,137.4001533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.748,1.22117,0.0,1003.46,1.741777,qmof-29e0c99
4924.0,630.0,2.7225,20.064,38.25525,56.133,900.0,840.0,2010.0,3465.0,8.5,104.0,1.7161,8.82285,-5.56,-9.16,-10.095,92.0,188.0,319.5,8.0,4.4,8.36,3567.0,17.09635,9.2416,16.9936,49.0,91.0,91.0,49.0,3.0,8.0,0.5625,0.855,138.38,116.972614,0.49,1.82,1.33,1.0,-1.0,-1.0,0.0,0.34,0.36,-3.9,-4.90711,-1.00711,4.6208,24.5,45.5,57.75,82.6875,2.729166667,13.1875,0.28125,0.8846875,1.2215625,27.38,78.26267287,124.6854737,164.6839799,0.438958333,1.052916667,1.287708333,1.520833333,4.291666667,5.395833333,-0.208333333,-0.0625,-0.4375,0.0425,0.164166667,0.215,-2.096870208,-3.591055,-4.062925208,1309.36,0.444643,8.36876,0.0,6009.06,1.432135,qmof-139da7b
2698.0,348.0,2.7225,27.72,25.245,59.532,900.0,1170.0,1080.0,2520.0,6.0,90.0,1.7161,6.0522,-8.55,-5.4,-16.28,111.0,144.0,276.0,12.0,3.24,6.72,1928.0,9.278066667,10.9696,11.016,59.0,60.0,140.0,136.6666667,2.666666667,11.33333333,0.542766667,1.5821,95.67333333,157.6862047,0.92,0.606666667,1.153333333,2.0,-2.0,-2.0,-3.0,-0.026666667,0.086666667,-6.6,-5.38,-5.815703333,10.3414,54.33333333,84.83333333,108.1666667,153.6666667,7.666666667,20.33333333,0.552766667,1.833616667,1.867366667,47.9646,174.2041783,229.594535,203.820076,1.755,3.23,1.423333333,7.166666667,17.33333333,5.666666667,0.5,4.666666667,2.333333333,0.273333333,0.903333333,0.22,-5.349258333,-0.487775,-4.391406667,200.698,1.07525,4.24507,0.0,1120.12,1.154251,qmof-9be2d4c
12084.0,2336.0,1.7689,36.6016,26.4936,105.07,1600.0,2560.0,7440.0,7360.0,10.0,368.0,2.3716,15.3692,-16.88,-6.62,-47.08,256.0,214.0,776.0,34.0,5.42,19.28,3648.0,14.182,11.8336,8.772,64.0,48.0,112.0,96.0,2.0,6.0,0.5329,1.1242,59.89,119.78,0.89,0.89,1.78,2.0,-2.0,-2.0,-4.0,-0.04,-0.08,-6.0,-6.0,-12.0,15.8404,81.0,54.0,108.0,171.0,1.0,9.0,0.5041,1.0934,1.9028,13.9876,42.262,84.524,143.6425914,1.43,2.86,6.07,3.0,6.0,17.0,-2.0,-4.0,-5.0,-0.06,-0.12,0.16,-7.56,-15.12,-23.44711,1666.32,0.624203,7.70118,0.0,7173.49,2.333215,qmof-7492a1f
2698.0,308.0,2.7225,27.72,25.245,55.209,900.0,1170.0,1080.0,2100.0,6.0,90.0,1.7161,6.0522,-8.55,-5.4,-13.66,111.0,144.0,290.0,12.0,3.24,7.44,3154.666667,13.19073333,10.9696,11.016,59.0,60.0,107.3333333,82.66666667,2.666666667,7.333333333,0.542766667,1.126966667,95.67333333,129.9617427,0.92,1.48,1.91,2.0,-2.0,-1.333333333,-2.333333333,0.213333333,0.193333333,-6.6,-4.671406667,-7.371406667,3.944533333,21.33333333,18.66666667,32.0,60.0,1.333333333,7.0,0.177633333,0.374733333,0.695933333,9.363333333,27.92589433,39.92666667,68.55294717,0.71,0.593333333,1.096666667,3.0,1.333333333,3.166666667,0.0,-0.666666667,-0.833333333,0.106666667,-0.026666667,0.02,-1.735703333,-4.0,-5.867851667,782.51,0.387208,10.86286,0.0,4166.21,0.341232,qmof-3a44113
1124.0,412.0,2.5921,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,7.0,120.0,1.5876,6.4008,-10.98,-4.94,-11.08,30.0,52.0,48.0,22.0,3.74,4.08,1053.0,7.9695,11.8336,5.848,64.0,32.0,74.66666667,32.0,1.333333333,1.333333333,0.5329,0.374733333,39.92666667,39.92666667,0.593333333,0.593333333,0.593333333,1.333333333,-1.333333333,-0.666666667,-0.666666667,-0.026666667,-0.026666667,-4.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.559,0.531331,9.5074,0.0,2795.24,2.059836,qmof-55a2418
1726.0,1144.0,0.8649,18.6744,15.5217,23.1942,121.0,726.0,539.0,638.0,9.0,168.0,2.4025,11.8885,-14.5,-8.32,-17.5,0.0,50.0,30.0,26.0,6.28,6.44,1216.0,6.0135,11.3716,2.193,120.25,12.0,26.0,28.0,0.5,2.0,0.6447,0.4161,14.9725,41.8888415,0.2225,0.3225,1.065,0.5,-0.5,-1.0,-1.0,-0.015,0.16,-1.5,-2.025,-2.603555,2.094966667,29.5,23.16666667,61.83333333,28.0,1.583333333,3.166666667,0.18045,0.53625,0.38255,40.49,51.70043567,77.45333333,76.16386033,0.305833333,0.015,0.43,2.166666667,0.0,6.333333333,0.166666667,0.333333333,0.333333333,0.0775,0.0,0.273333333,-0.142851667,-0.3,4.146445,0.0,1.81871,0.88029,0.0,475.891,2.834197,qmof-1234f76
3282.0,304.0,3.61,21.945,26.543,33.478,841.0,1624.0,1653.0,1769.0,5.0,56.0,1.9044,6.0444,-3.95,-4.47,-4.32,60.0,88.0,142.0,6.0,2.52,3.71,5794.0,15.7504,7.01885,14.3004,137.0,186.0,268.5,430.5,2.5,49.5,0.84305,4.06795,293.06,1246.278921,-1.23,-0.295,-0.805,12.0,0.0,-2.5,-2.5,0.425,1.895,25.5,18.6,68.989335,5.2688,28.25,105.0,123.75,143.25,3.25,24.25,0.27385,1.4023,2.0138,20.7125,161.5025,145.57,243.7678023,1.0825,0.8125,3.77,-5.0,1.75,16.25,-0.75,-1.25,2.75,-0.2525,-0.035,0.8075,-16.2,-5.925,-7.142775,0.0,1.69755,0.91625,0.0,1158.96,2.85566,qmof-d9fb957
8814.0,900.0,2.8561,30.8256,58.3388,75.36273333,2304.0,2016.0,3840.0,7008.0,12.0,192.0,2.1904,13.4384,-8.1,-14.24,-15.3,246.0,496.0,686.0,40.0,8.68,13.08,1730.0,10.2623,9.2416,17.49013333,49.0,93.33333333,95.66666667,44.33333333,2.666666667,6.666666667,0.5625,0.67,128.76,94.737538,0.326666667,1.05,0.77,0.666666667,-0.666666667,-0.666666667,-0.666666667,0.233333333,0.106666667,-2.6,-1.971406667,-2.935703333,9.2416,49.0,102.6666667,156.3333333,91.0,5.666666667,17.0,0.5625,2.085,1.4325,54.76,175.8733333,252.8684093,200.592614,0.816666667,1.376666667,1.82,1.666666667,5.666666667,8.0,-0.666666667,1.0,0.666666667,-0.033333333,0.22,0.34,-6.5,-4.571406667,-4.90711,0.0,1.81055,1.00841,2.31865,1471.54,3.533787,qmof-77d0e7b
1579.0,424.0,3.61,24.624,29.07,50.502,841.0,870.0,1044.0,1566.0,6.0,72.0,1.9044,6.3756,-5.36,-3.9,-7.58,86.0,138.0,236.0,6.0,3.66,6.98,1024.0,7.6509,10.9696,11.016,59.0,60.0,119.0,103.3333333,2.666666667,12.0,0.542766667,1.592366667,95.67333333,184.767782,0.92,1.363333333,3.016666667,2.0,-2.0,-2.666666667,-2.666666667,0.08,0.56,-6.6,-6.935703333,-5.878516667,7.889066667,42.66666667,32.0,74.66666667,42.66666667,0.666666667,4.0,0.355266667,0.73,0.734866667,18.72666667,39.92666667,58.65333333,71.77691067,0.593333333,0.593333333,2.246666667,1.333333333,1.333333333,10.66666667,-1.333333333,-2.0,-2.0,-0.026666667,-0.026666667,0.453333333,-4.0,-4.0,-2.942813333,0.0,1.57275,1.01793,0.0,848.687,0.907866,qmof-20f3edb
